transaction_id,date,month,household_id,region,province_city,family_size,dependent_count,monthly_net_income_php,income_class_assumption,housing_status,transport_profile,schooling_profile,transaction_type,cash_flow_direction,category,subcategory,merchant,description,amount_php,payment_method,channel,necessity_type,is_recurring,budget_category,budget_limit_php,budget_period,member_role,school_related,health_related,debt_related,savings_related,status,receipt_available,notes,outlier_flag,outlier_reason
FEM-PH-202503-0577,2025-03-15,2025-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Income,Inflow,Income,Salary,Father Salary,Father Salary,28000.0,Bank Transfer,Bank/App,Need,Yes,Income,45000.0,Monthly,Father,No,No,No,No,Received,Yes,Monthly Take-Home Income,No,None
FEM-PH-202403-0109,2024-03-15,2024-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,-449.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,Yes,Negative amount
FEM-PH-202407-0283,2024-07-06,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Drinking Water,Water Refilling Station,Drinking Water,429.0,Maya,School,Need,No,Food,12000.0,Irregular,Father,No,No,No,No,Paid,Yes,Price Increase Noticed,No,None
FEM-PH-202511-0919,2025-11-23,2025-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Groceries,Local Grocery,Weekly Food Supply,2198.0,Cash,Physical Store,Need,Yes,Food,12000.0,Weekly,Mother,No,No,No,No,Paid,Yes,Weekly Market/Grocery Run,No,None
FEM-PH-202502-0560,2025-02-18,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan/NCR Commuter Area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,402.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202505-0683,2025-05-16,2025-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,269.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202405-0178,2024-05-03,2024-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Tricycle Fare,Tricycle Driver,Daily Commute,58.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Mother,No,No,No,No,Paid,Yes,No notes provided,No,None
FEM-PH-202512-0953,2025-12-03,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Public Market,Palengke Vendor,Weekly Food Supply,2579.0,Cash,Physical Store,Need,Yes,Food,12000.0,Weekly,Mother,No,No,No,No,Paid,No,Weekly Market/Grocery Run,No,None
FEM-PH-202503-0586,2025-03-26,2025-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Savings,Outflow,Emergency Fund,Unknown,Bank Transfer,Emergency Fund Contribution,1500.0,Bank Transfer,Bank/App,Savings,Yes,Emergency Fund,1500.0,Monthly,Household,No,No,No,Yes,Paid,Yes,Regular Household Expense,No,None
FEM-PH-202511-0917,2025-11-11,2025-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Groceries,Local Grocery,Weekly Food Supply,2371.0,Cash,Physical Store,Need,No,Food,12000.0,Weekly,Mother,No,No,No,No,Paid,No,Weekly Market/Grocery Run,No,None
FEM-PH-202504-0639,2025-04-05,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,403.0,Cash,School,Need,Yes,Education,,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202407-0288,2024-07-17,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,School Snacks,Sari-Sari Store,School Snacks,315.0,Cash,Bill Payment,Need,No,Food,12000.0,Irregular,Father,No,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202401-0012,2024-01-09,2024-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Public Market,Palengke Vendor,Weekly Food Supply,2167.0,Cash,Physical Store,Need,Yes,Food,12000.0,Weekly,Mother,No,Unknown,No,No,Paid,No,Weekly Market/Grocery Run,No,None
FEM-PH-202504-0630,2025-04-10,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Public Market,Palengke Vendor,Weekly Food Supply,2331.0,Cash,Physical Store,Need,Yes,Food,12000.0,Weekly,Mother,No,No,No,No,Paid,Yes,Weekly Market/Grocery Run,No,None
FEM-PH-202509-0850,2025-09-09,2025-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,278.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202407-0271,2024-07-04,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,274.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202405-0199,2024-05-27,2024-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Lifestyle & Misc,Gifts,Sari-Sari Store,Gifts,1000.0,Bank Transfer,Online,Want,No,Lifestyle & Misc,3500.0,Irregular,Household,No,No,No,No,Paid,Yes,Unexpected Expense,No,None
FEM-PH-202504-0660,2025-04-02,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Groceries,Sm Supermarket,Groceries,330.0,Maya,Bill Payment,Need,No,Food,12000.0,Irregular,Mother,No,No,No,No,Paid,Yes,No notes provided,No,None
FEM-PH-202507-0745,2025-07-30,2025-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Income,Inflow,Income,Salary,Mother Salary,Mother Salary,17000.0,Bank Transfer,Bank/App,Need,Yes,Income,45000.0,Monthly,Mother,No,No,No,No,Received,Yes,Monthly Take-Home Income,No,None
FEM-PH-202409-0347,2024-09-19,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Tricycle Fare,Tricycle Driver,Daily Commute,62.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Child,No,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202412-0467,2024-12-16,2024-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Tricycle Fare,Tricycle Driver,Daily Commute,38.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Mother,No,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202505-0680,2025-05-28,2025-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily Commute,70.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Mother,No,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202402-0047,2024-02-20,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Debt Payment,Outflow,Debt/Loans,Loan Payment,GCash Loan,Loan Payment,2000.0,Cash,Bill Payment,Obligation,Yes,Debt/Loans,2000.0,Monthly,Mother,No,No,Yes,No,Paid,Yes,No notes provided,No,None
FEM-PH-202508-0789,2025-08-10,2025-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Connectivity,Internet,Converge,Internet,1499.0,Cash,Bill Payment,Need,Yes,Connectivity,1500.0,Monthly,Household,No,No,No,No,Paid,Yes,School Requirement,No,None
FEM-PH-202510-0899,2025-10-06,2025-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Fast Food,Jollibee,Fast Food,156.0,Debit Card,Physical Store,Need,No,Food,12000.0,Irregular,Household,No,No,No,No,Paid,Yes,Unexpected Expense,No,None
FEM-PH-202412-0478,2024-12-11,2024-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,366.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202409-0360,2024-09-16,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,437.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,Unknown,No,Paid,No,No notes provided,No,None
FEM-PH-202502-0556,2025-02-17,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,373.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202509-0857,2025-09-25,2025-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Supplies,Local Bookstore,School Supplies,253.0,Maya,Online,Need,Yes,Education,4000.0,Irregular,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202511-0915,2025-11-26,2025-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Savings,Outflow,Emergency Fund,Emergency Fund Contribution,Bank Transfer,Emergency Fund Contribution,1500.0,GCash,Bank/App,Savings,Yes,Emergency Fund,1500.0,Monthly,Household,No,No,No,Yes,Paid,Yes,Paid On Time,No,None
FEM-PH-202507-0781,2025-07-14,2025-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Lifestyle & Misc,Gifts,Shopee,Gifts,1484.0,Cash,Bill Payment,Want,No,Lifestyle & Misc,3500.0,Irregular,Mother,No,No,No,No,Paid,Yes,No notes provided,No,None
FEM-PH-202502-0558,2025-02-03,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,491.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202506-0704,2025-06-12,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Utilities,Electricity,Meralco,Electricity,3676.0,Cash,Bill Payment,Need,Yes,Utilities,4500.0,Monthly,Household,No,No,No,No,Paid,Yes,Paid On Time,No,None
FEM-PH-202504-0655,2025-04-02,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Lifestyle & Misc,Household Item,Daiso,Household Item,638.0,Cash,Bill Payment,Need,No,Lifestyle & Misc,3500.0,Irregular,Father,No,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202508-0794,2025-08-09,2025-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Public Market,Palengke Vendor,Weekly Food Supply,2624.0,Debit Card,Physical Store,Need,Yes,Food,12000.0,Weekly,Mother,No,No,No,No,Paid,Yes,Weekly Market/Grocery Run,No,None
FEM-PH-202502-0573,2025-02-15,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,School Snacks,Sari-Sari Store,School Snacks,306.0,Bank Transfer,Bill Payment,Need,No,Food,12000.0,Irregular,Mother,No,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202506-0740,2025-06-24,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,PTA/School Fee,Public School,PTA/School Fee,1234.0,Maya,School,Need,No,Education,4000.0,Irregular,Mother,Yes,No,No,No,Paid,Yes,No notes provided,Yes,Above category range
Unknown,2024-09-19,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,451.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,Yes,No,No,Paid,No,No notes provided,No,None
