transaction_id,transaction_date,month,household_id,region,province_city,family_size,dependent_count,monthly_net_income_php,income_class_assumption,housing_status,transport_profile,schooling_profile,transaction_type,cash_flow_direction,category,subcategory,merchant_or_source,description,amount_php,payment_method,channel,necessity_level,is_recurring,budget_category,monthly_budget_php,budget_period,member_role,school_related,health_related,debt_related,savings_related,status,receipt_available,notes
FEM-PH-202405-0187,2024-05-26,2024-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education, School Allowance,Children Allowance,Weekly school allowance,259,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202508-0806,2025-08-24,2025-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,355,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202508-0790,2025-08-20,2025-08,HH-PH-0001,Region III - Central Luzon,Bulacan/NCR Commuter Area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Debt Payment,Outflow,debt/loans,Loan Payment,GCash Loan,Loan Payment,2000,Bank Transfer,Bill Payment, Obligation,TRUE,Debt/Loans,2000,Monthly,Mother,FALSE,FALSE,TRUE,FALSE,Paid,TRUE,Regular household expense
FEM-PH-202412-0484,2024-12-22,2024-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,440,Cash,School,Need,TRUE,Education,4000,Weekly,Child,1,FALSE,FALSE,1,Paid,FALSE,
FEM-PH-202512-0944,2025-12-30,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Income,Inflow,Income,Salary,Mother Salary,Mother Salary,17000,Bank Transfer,Bank/App,Need,TRUE,Income,45000,Monthly,Mother,N,FALSE,FALSE,FALSE,Received,TRUE,Monthly take-home income
FEM-PH-202504-0627,2025-04-25,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Savings,Outflow,Savings ,Savings Deposit ,Bank Transfer,Savings Deposit,3000,Cash,Bank/App,Savings,TRUE,Savings,3000,Monthly,Household,FALSE,FALSE,FALSE,TRUE,Paid,TRUE,Budget concern
FEM-PH-202408-0297,2024-08-10,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Connectivity,Internet,Converge,Internet,1499,Cash,Bill Payment,need,TRUE,Connectivity,1500,Monthly,Household,FALSE,FALSE,FALSE,Y,Paid,,Regular household expense
FEM-PH-202412-0454,2024-12-15,2024-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Income,Inflow,Income,Side Hustle,Occasional Side Hustle,Extra income from small work,800,GCash, Online,Need,FALSE,Income,45000,Irregular,Mother,FALSE,FALSE,FALSE,FALSE,RECEIVED,FALSE,Extra income month
FEM-PH-202411-0440,2024-11-17,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,323,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202411-0444,2024-11-17,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,494,Cash,School,Need ,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202506-0725,2025-06-05,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,school allowance,Children Allowance,Weekly school allowance,451,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,Yes,
FEM-PH-202408-0317,2024-08-17,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,274,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,Y,,FALSE,Paid,false,
FEM-PH-202501-0508,2025-01-16,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Jeepney Fare, sari-sari store,Daily commute,55,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Child,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202501-0495,2025-01-03,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Housing,Rent,Landlord,Rent,8000,Bank Transfer,Physical Store,Need,TRUE,Housing,8000,Monthly,Household,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,
FEM-PH-202406-0229,2024-06-08,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,394,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,true,FALSE,Paid,FALSE,
FEM-PH-202510-0891,2025-10-11,2025-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,399,Cash,School,Need,TRUE,Education,"4,000",Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202512-0955,2025-12-19,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,N/A,Palengke Vendor,Weekly food supply,2280, Cash,Physical Store,NEED,TRUE,Food,,Weekly,Mother,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,Weekly market/grocery run
FEM-PH-202411-0420,2024-11-13,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Utilities,Water Bill,Water District,Water Bill,810,Cash,Bill Payment,Need,TRUE,Utilities,4500,Monthly,Household,FALSE,FALSE,FALSE,FALSE,paid,TRUE,Paid on time
FEM-PH-202511-0933,2025-11-10,2025-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,304,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202405-0179,2024-05-01,2024-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Tricycle Fare,Tricycle Driver,Daily commute,46,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Father,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202401-0027,01/23/2024,2024-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,440,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202409-0348,2024-09-20,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily commute,77,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Father,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202510-0887,2025-10-12,2025-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,427,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202511-0920,2025-11-17,2025-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Tricycle Fare,Tricycle Driver,Daily commute,89,Cash, Physical Store,Need,FALSE,Transportation,3500,Monthly,Mother,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202404-0149,2024-04-09,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,361,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,,
FEM-PH-202409-0346,2024-09-04,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation, Tricycle Fare,Tricycle Driver,Daily commute,34,Cash ,Physical Store,Need,FALSE,Transportation,3500,Monthly,Child,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202404-0152,2024-04-15,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,School Snacks,Sari-sari Store,School Snacks,575,Debit Card,School,Need,false,Food,12000,Irregular,Child,FALSE,FALSE,FALSE,FALSE,Paid ,TRUE,Regular household expense
FEM-PH-202403-0100,2024-03-21,2024-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily commute,76,Cash ,Physical Store,Need,FALSE,Transportation,3500,Monthly,Father,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202410-0389,2024-10-29,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Tricycle Fare,Tricycle Driver,Daily commute,38,Cash, Physical Store,Need,FALSE,Transportation,3500,Monthly,Father,FALSE,FALSE,FALSE,FALSE,PAID,FALSE,
FEM-PH-202510-0868,2025-10-20,2025-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,"45,000",middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,DEBT PAYMENT,Outflow,Debt/Loans,Loan Payment,Cooperative Loan,Loan Payment,,GCash,Bill Payment,Obligation,0,Debt/Loans,2000,Monthly,Mother,FALSE,FALSE,TRUE,FALSE,Paid,TRUE,Budget concern
FEM-PH-202411-0422,2024-11-10,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Connectivity,Internet,PLDT,Internet,1499,Bank Transfer,Bill Payment ,Need,TRUE,Connectivity,"1,500",Monthly,Household,FALSE,FALSE,FALSE,FALSE,Paid ,TRUE,Regular household expense
FEM-PH-202510-0876,2025-10-30,2025-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Bus/UV Fare,Meralco ,Daily commute,₱179,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Child,true,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202504-0649,2025-04-18,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,278,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202401-0038,2024-01-04,2024-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,PHP 45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,lifestyle & misc,Entertainment,Cinema,Entertainment,1074,GCash,Physical Store,Want,FALSE,Lifestyle & Misc,3500,Irregular,Child,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,Budget concern
FEM-PH-202507-0766,2025-07-03,2025-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,353,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,false,
FEM-PH-202503-0595,2025-03-02,2025-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,375,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
