transaction_id,date,month,household_id,region,province_city,family_size,dependent_count,monthly_net_income_php,income_class_assumption,housing_status,transport_profile,schooling_profile,transaction_type,cash_flow_direction,category,subcategory,merchant,description,amount_php,payment_method,channel,necessity_type,is_recurring,budget_category,budget_limit_php,budget_period,member_role,school_related,health_related,debt_related,savings_related,status,receipt_available,notes,outlier_flag,outlier_reason,year,month_number,month_name,year_month,quarter,actual_amount,budget_amount,budget_variance,expense_group
FEM-PH-202512-0978,2025-12-13,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Lifestyle & Misc,Clothing,Department Store,Clothing,620.0,GCash,Physical Store,Want,No,Lifestyle & Misc,3500.0,Irregular,Father,No,No,Yes,No,Paid,Yes,Unexpected Expense,No,,2025,12,December,2025-12,Q4,620.0,3500.0,-2880.0,Wants
FEM-PH-202404-0145,2024-04-11,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,277.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,4,April,2024-04,Q2,277.0,4000.0,-3723.0,Needs
FEM-PH-202403-0083,2024-03-30,2024-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Income,Inflow,Income,Salary,Mother Salary,Mother Salary,17000.0,Bank Transfer,Bank/App,Need,Yes,Income,45000.0,Monthly,Mother,No,No,No,No,Received,Yes,Monthly Take-Home Income,No,,2024,3,March,2024-03,Q1,17000.0,45000.0,-28000.0,Unknown
FEM-PH-202412-0479,2024-12-19,2024-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,264.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,12,December,2024-12,Q4,264.0,4000.0,-3736.0,Needs
FEM-PH-202509-0841,2025-09-03,2025-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,474.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2025,9,September,2025-09,Q3,474.0,4000.0,-3526.0,Needs
FEM-PH-202508-0808,2025-08-09,2025-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,285.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2025,8,August,2025-08,Q3,285.0,4000.0,-3715.0,Needs
FEM-PH-202410-0373,2024-10-30,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Income,Inflow,Income,Salary,Mother Salary,Mother Salary,17000.0,Bank Transfer,Bank/App,Need,No,Income,45000.0,Monthly,Mother,No,No,No,No,Received,Yes,No notes provided,No,,2024,10,October,2024-10,Q4,17000.0,45000.0,-28000.0,Unknown
FEM-PH-202504-0658,2025-04-17,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Drinking Water,Water Refilling Station,Drinking Water,358.0,Maya,Physical Store,Need,No,Food,12000.0,Irregular,Household,No,No,No,No,Paid,No,School Requirement,No,,2025,4,April,2025-04,Q2,358.0,12000.0,-11642.0,Needs
FEM-PH-202504-0650,2025-04-23,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,377.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2025,4,April,2025-04,Q2,377.0,4000.0,-3623.0,Needs
FEM-PH-202509-0855,2025-09-22,2025-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Fast Food,Mcdonald'S,Fast Food,309.0,Debit Card,Physical Store,Need,No,Food,12000.0,Irregular,Household,No,No,No,No,Paid,Yes,Paid On Time,No,,2025,9,September,2025-09,Q3,309.0,12000.0,-11691.0,Wants
FEM-PH-202410-0385,2024-10-17,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Public Market,Palengke Vendor,Weekly Food Supply,-2609.0,GCash,Physical Store,Need,Yes,Food,12000.0,Weekly,Mother,No,No,No,No,Paid,No,Weekly Market/Grocery Run,Yes,Negative amount,2024,10,October,2024-10,Q4,-2609.0,12000.0,-14609.0,Needs
FEM-PH-202404-0121,2024-04-15,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Income,Inflow,Income,Salary,Father Salary,Father Salary,28000.0,Bank Transfer,Bank/App,Need,Yes,Income,45000.0,Monthly,Father,No,No,No,No,Received,Yes,Monthly Take-Home Income,No,,2024,4,April,2024-04,Q2,28000.0,45000.0,-17000.0,Unknown
FEM-PH-202507-0776,2025-07-25,2025-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Drinking Water,Water Refilling Station,Drinking Water,576.0,Cash,Online,Need,No,Food,12000.0,Irregular,Father,No,No,No,No,Paid,No,Unexpected Expense,No,,2025,7,July,2025-07,Q3,576.0,12000.0,-11424.0,Needs
FEM-PH-202405-0194,2024-05-19,2024-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,368.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,5,May,2024-05,Q2,368.0,4000.0,-3632.0,Needs
FEM-PH-202511-0938,2025-11-11,2025-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Groceries,Sm Supermarket,Groceries,278.0,Bank Transfer,School,Need,No,Food,12000.0,Irregular,Child,No,No,No,No,Paid,Yes,School Requirement,No,,2025,11,November,2025-11,Q4,278.0,12000.0,-11722.0,Needs
FEM-PH-202408-0311,2024-08-03,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,484.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,8,August,2024-08,Q3,484.0,4000.0,-3516.0,Needs
FEM-PH-202401-0021,2024-01-09,2024-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,483.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,1,January,2024-01,Q1,483.0,4000.0,-3517.0,Needs
FEM-PH-202502-0550,2025-02-03,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily Commute,51.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Mother,No,No,No,No,Paid,No,No notes provided,No,,2025,2,February,2025-02,Q1,51.0,3500.0,-3449.0,Needs
FEM-PH-202505-0676,2025-05-26,2025-05,HH-PH-0001,Region III - Central Luzon,bulacan / ncr commuter area,5,3,,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Groceries,Puregold,Weekly Food Supply,2784.0,Debit Card,Physical Store,Need,Yes,Food,12000.0,Weekly,Mother,No,No,No,No,Paid,No,Weekly Market/Grocery Run,No,,2025,5,May,2025-05,Q2,2784.0,12000.0,-9216.0,Needs
FEM-PH-202412-0455,2024-12-03,2024-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Housing,Rent,Landlord,Rent,8000.0,Cash,Physical Store,Need,Yes,Housing,8000.0,Monthly,Household,No,No,No,No,Paid,Yes,Price Increase Noticed,No,,2024,12,December,2024-12,Q4,8000.0,8000.0,0.0,Needs
FEM-PH-202502-0541,2025-02-20,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Debt Payment,Outflow,Debt/Loans,Loan Payment,Cooperative Loan,Loan Payment,2000.0,GCash,Bill Payment,Obligation,Yes,Debt/Loans,2000.0,Monthly,Mother,No,Yes,Yes,No,Paid,Yes,School Requirement,No,,2025,2,February,2025-02,Q1,2000.0,2000.0,0.0,Debt
FEM-PH-202511-0939,2025-11-01,2025-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,PTA/School Fee,Public School,PTA/School Fee,445.0,GCash,Online,Need,No,Education,4000.0,Irregular,Household,Yes,No,No,No,Paid,No,School Requirement,No,,2025,11,November,2025-11,Q4,445.0,4000.0,-3555.0,Needs
FEM-PH-202503-0615,2025-03-23,2025-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Lifestyle & Misc,Household Item,Mr. Diy,Household Item,719.0,Bank Transfer,Bill Payment,Need,No,Lifestyle & Misc,3500.0,Irregular,Child,No,No,No,No,Paid,Yes,Regular Household Expense,No,,2025,3,March,2025-03,Q1,719.0,3500.0,-2781.0,Wants
FEM-PH-202408-0313,2024-08-18,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,448.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,8,August,2024-08,Q3,448.0,4000.0,-3552.0,Needs
FEM-PH-202405-0187,2024-05-26,2024-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,259.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,5,May,2024-05,Q2,259.0,4000.0,-3741.0,Needs
FEM-PH-202508-0806,2025-08-24,2025-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,355.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2025,8,August,2025-08,Q3,355.0,4000.0,-3645.0,Needs
FEM-PH-202508-0790,2025-08-20,2025-08,HH-PH-0001,Region III - Central Luzon,Bulacan/NCR Commuter Area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Debt Payment,Outflow,Debt/Loans,Loan Payment,GCash Loan,Loan Payment,2000.0,Bank Transfer,Bill Payment,Obligation,Yes,Debt/Loans,2000.0,Monthly,Mother,No,No,Yes,No,Paid,Yes,Regular Household Expense,No,,2025,8,August,2025-08,Q3,2000.0,2000.0,0.0,Debt
FEM-PH-202412-0484,2024-12-22,2024-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,440.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,Yes,Paid,No,No notes provided,No,,2024,12,December,2024-12,Q4,440.0,4000.0,-3560.0,Needs
FEM-PH-202512-0944,2025-12-30,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Income,Inflow,Income,Salary,Mother Salary,Mother Salary,17000.0,Bank Transfer,Bank/App,Need,Yes,Income,45000.0,Monthly,Mother,No,No,No,No,Received,Yes,Monthly Take-Home Income,No,,2025,12,December,2025-12,Q4,17000.0,45000.0,-28000.0,Unknown
FEM-PH-202504-0627,2025-04-25,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Savings,Outflow,Savings,Savings Deposit,Bank Transfer,Savings Deposit,3000.0,Cash,Bank/App,Savings,Yes,Savings,3000.0,Monthly,Household,No,No,No,Yes,Paid,Yes,Budget Concern,No,,2025,4,April,2025-04,Q2,3000.0,3000.0,0.0,Savings
FEM-PH-202408-0297,2024-08-10,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Connectivity,Internet,Converge,Internet,1499.0,Cash,Bill Payment,Need,Yes,Connectivity,1500.0,Monthly,Household,No,No,No,Yes,Paid,Unknown,Regular Household Expense,No,,2024,8,August,2024-08,Q3,1499.0,1500.0,-1.0,Needs
FEM-PH-202412-0454,2024-12-15,2024-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Income,Inflow,Income,Side Hustle,Occasional Side Hustle,Extra Income From Small Work,800.0,GCash,Online,Need,No,Income,45000.0,Irregular,Mother,No,No,No,No,Received,No,Extra Income Month,No,,2024,12,December,2024-12,Q4,800.0,45000.0,-44200.0,Unknown
FEM-PH-202411-0440,2024-11-17,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,323.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,11,November,2024-11,Q4,323.0,4000.0,-3677.0,Needs
FEM-PH-202411-0444,2024-11-17,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,494.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,11,November,2024-11,Q4,494.0,4000.0,-3506.0,Needs
FEM-PH-202506-0725,2025-06-05,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,451.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,Yes,No notes provided,No,,2025,6,June,2025-06,Q2,451.0,4000.0,-3549.0,Needs
FEM-PH-202408-0317,2024-08-17,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,274.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,Yes,Unknown,No,Paid,No,No notes provided,No,,2024,8,August,2024-08,Q3,274.0,4000.0,-3726.0,Needs
